area_sqft,bedrooms,bathrooms,floor_number,total_floors,balcony,parking,lift,security,gym,power_backup,latitude,longitude,dist_city_center_km,dist_infocity_km,dist_kiit_km,dist_airport_km,dist_khandagiri_km,dist_sum_hospital_km,dist_railway_station_km,dist_it_park_km,rent,furnishing_semi-furnished,furnishing_unfurnished,property_type_builder_floor,property_type_independent_house,property_type_studio,property_type_villa,locality_count,luxury_score,amenity_count,floor_ratio,rooms_per_sqft,parking_to_area
1704,2,2,2,14,0,0,1,1,0,0,20.30688,85.82656,1.218,5.933,5.766,7.051,6.822,1.878,4.908,4.786,30500,False,True,False,False,False,False,42,0.55,2,0.1428571428571428,0.0023474178403755,0.0
1159,3,2,4,18,3,2,1,1,1,0,20.36976,85.83809,8.312,2.89,1.876,14.143,12.861,8.182,11.795,3.563,26000,False,True,False,False,False,False,91,1.2000000000000002,8,0.2222222222222222,0.0043140638481449,0.0017256255392579
1838,3,3,13,13,2,0,1,1,0,1,20.26571,85.79504,4.567,10.508,10.787,3.386,2.364,4.228,4.31,9.34,23000,False,True,False,False,False,False,46,0.55,5,1.0,0.0032644178454842,0.0
1900,3,2,0,19,1,2,1,1,1,1,20.35215,85.82765,6.241,1.692,0.799,12.07,10.624,5.97,9.876,1.596,49500,True,False,False,False,False,False,91,1.2000000000000002,7,0.0,0.0026315789473684,0.0010526315789473
1415,2,2,11,11,2,2,1,0,0,1,20.35714,85.82016,6.802,0.766,0.485,12.583,10.718,6.317,10.525,1.261,45500,False,False,False,False,False,False,80,0.7,6,1.0,0.0028268551236749,0.0014134275618374
1434,2,2,8,8,1,0,1,0,0,1,20.35391,85.82238,6.432,1.114,0.577,12.231,10.511,6.011,10.135,1.178,38000,True,False,False,False,False,False,91,0.3,3,1.0,0.00278940027894,0.0
1316,2,2,5,17,2,1,1,0,0,1,20.34885,85.8115,6.02,1.106,1.743,11.677,9.493,5.302,9.815,0.183,41500,False,False,False,False,False,False,104,0.5,5,0.2941176470588235,0.0030395136778115,0.0007598784194528
1331,3,2,10,11,0,1,1,1,0,1,20.2891,85.83008,0.972,7.941,7.761,5.176,6.251,2.524,2.898,6.787,27000,True,False,False,False,False,False,68,0.75,4,0.9090909090909092,0.0037565740045078,0.0007513148009015
1002,1,1,15,15,1,0,1,0,0,1,20.28509,85.78598,4.2,8.656,9.117,5.647,2.023,3.046,5.762,7.541,23000,False,True,False,True,False,False,63,0.3,3,1.0,0.0019960079840319,0.0
1046,2,2,9,17,2,2,1,1,0,1,20.35267,85.81435,6.379,0.685,1.253,12.089,10.004,5.745,10.154,0.538,29500,True,False,False,False,False,False,104,0.95,7,0.5294117647058824,0.0038240917782026,0.0019120458891013
1441,2,2,1,5,2,2,1,0,0,0,20.37404,85.84523,8.932,3.768,2.753,14.74,13.663,8.911,12.305,4.435,30000,True,False,False,False,False,False,43,0.7,5,0.2,0.0027758501040943,0.0013879250520471
1030,2,2,1,7,0,0,1,1,0,0,20.26864,85.86235,4.991,11.259,10.764,5.395,9.304,6.586,2.772,10.215,14000,False,True,True,False,False,False,33,0.55,2,0.1428571428571428,0.003883495145631,0.0
656,2,2,11,17,0,2,1,1,0,0,20.38171,85.8348,9.58,3.422,2.775,15.415,13.846,9.33,13.123,4.383,12000,False,True,False,False,False,False,35,0.95,4,0.6470588235294118,0.0060975609756097,0.0030487804878048
626,1,1,15,19,1,2,1,1,1,1,20.27982,85.82567,1.814,8.87,8.772,4.067,5.552,2.909,2.108,7.696,15500,True,False,False,False,False,False,33,1.2000000000000002,7,0.7894736842105263,0.0031948881789137,0.0031948881789137
1816,4,3,3,7,0,1,1,0,0,1,20.32705,85.86105,5.135,6.122,5.187,10.278,11.056,6.087,7.502,5.525,30000,True,False,False,False,False,False,43,0.5,3,0.4285714285714285,0.0038546255506607,0.0005506607929515
2251,3,3,9,12,1,2,1,0,0,0,20.27798,85.79231,3.916,9.231,9.583,4.62,2.123,3.149,4.855,8.079,33500,True,False,False,True,False,False,36,0.7,4,0.75,0.0026654820079964,0.0008884940026654
642,1,1,7,18,0,1,1,0,0,0,20.35064,85.82644,6.068,1.663,0.919,11.892,10.414,5.771,9.722,1.432,17500,False,True,False,False,False,False,104,0.5,2,0.3888888888888889,0.0031152647975077,0.0015576323987538
1515,2,2,15,19,1,1,1,1,0,1,20.34103,85.81952,5.023,2.079,2.032,10.791,9.126,4.548,8.775,1.031,35000,False,True,True,False,False,False,91,0.75,5,0.7894736842105263,0.0026402640264026,0.0006600660066006
963,2,1,5,7,1,2,1,0,1,0,20.27117,85.77653,5.72,10.45,10.943,5.259,0.348,4.801,6.29,9.351,20000,False,True,False,False,False,True,53,0.95,5,0.7142857142857143,0.0031152647975077,0.0020768431983385
1075,1,1,7,14,1,0,1,1,1,1,20.29352,85.83207,0.84,7.516,7.291,5.704,6.614,2.494,3.345,6.376,28500,True,False,False,False,False,False,68,0.8,5,0.5,0.001860465116279,0.0
988,1,1,5,7,0,2,1,1,0,0,20.37004,85.83624,8.312,2.731,1.757,14.146,12.787,8.143,11.824,3.446,26000,False,False,False,False,False,False,43,0.95,4,0.7142857142857143,0.0020242914979757,0.0020242914979757
584,1,1,8,9,1,2,1,1,0,1,20.28937,85.84247,2.018,8.299,7.934,5.663,7.496,3.672,2.926,7.207,15500,True,False,False,False,False,False,34,0.95,6,0.8888888888888888,0.0034246575342465,0.0034246575342465
2236,3,3,12,12,3,0,1,1,0,0,20.29168,85.77257,5.438,8.562,9.212,7.097,2.256,4.004,7.339,7.549,29000,False,True,False,True,False,False,53,0.55,5,1.0,0.0026833631484794,0.0
619,1,1,10,14,1,0,1,0,0,1,20.2757,85.79794,3.58,9.362,9.636,4.089,2.624,3.085,4.218,8.191,16500,True,False,False,True,False,False,63,0.3,3,0.7142857142857143,0.0032310177705977,0.0
952,2,1,3,4,1,1,1,0,0,1,20.35199,85.81032,6.388,0.797,1.656,12.033,9.762,5.648,10.184,0.524,25500,True,False,True,False,False,False,104,0.5,4,0.75,0.0031512605042016,0.0010504201680672
935,1,1,14,18,1,1,1,1,0,0,20.36301,85.79432,8.078,2.005,3.182,13.458,10.422,7.055,11.879,2.565,30000,False,False,False,False,False,False,80,0.75,4,0.7777777777777778,0.002139037433155,0.0010695187165775
773,1,1,15,18,1,2,1,0,0,1,20.38371,85.83365,9.788,3.517,2.94,15.623,13.989,9.511,13.347,4.517,15500,False,True,False,False,False,False,35,0.7,5,0.8333333333333334,0.0025873221216041,0.0025873221216041
1263,2,2,1,20,0,1,1,1,0,1,20.32237,85.84509,3.625,5.245,4.575,9.167,9.399,4.386,6.588,4.395,23500,False,True,False,False,False,False,37,0.75,4,0.05,0.0031670625494853,0.0007917656373713
1480,2,2,3,7,0,1,1,1,0,0,20.30062,85.84208,1.901,7.135,6.713,6.786,7.885,3.388,4.149,6.079,33000,False,False,False,False,False,False,34,0.75,3,0.4285714285714285,0.0027027027027027,0.0006756756756756
960,2,1,1,4,0,2,1,1,1,0,20.3843,85.82344,9.808,3.048,2.849,15.612,13.603,9.352,13.477,4.181,21500,True,False,False,False,False,False,35,1.2000000000000002,5,0.25,0.003125,0.0020833333333333
1074,2,1,12,12,2,1,1,1,0,1,20.29013,85.83091,0.942,7.85,7.654,5.309,6.369,2.541,2.992,6.7,29000,True,False,False,False,False,False,68,0.75,6,1.0,0.0027932960893854,0.0009310986964618
642,1,1,3,16,1,2,1,1,1,1,20.27057,85.76619,6.712,10.948,11.533,6.141,0.737,5.666,7.353,9.897,19000,True,False,False,False,False,True,53,1.2000000000000002,7,0.1875,0.0031152647975077,0.0031152647975077
2243,3,3,7,7,3,0,1,1,1,0,20.28064,85.83875,2.272,9.086,8.806,4.623,6.914,3.804,1.901,7.957,37000,True,False,False,False,False,False,33,0.8,6,1.0,0.0026749888542131,0.0
2067,4,3,6,6,3,1,1,0,0,1,20.36411,85.84091,7.754,2.971,1.813,13.571,12.495,7.72,11.175,3.417,44500,True,False,False,False,False,False,91,0.5,6,1.0,0.0033865505563618,0.0004837929366231
1617,3,2,4,19,1,2,1,1,0,0,20.3238,85.79354,4.462,4.379,5.048,9.227,6.201,3.02,8.034,3.37,28000,True,False,False,False,False,False,31,0.95,5,0.2105263157894736,0.0030921459492888,0.0012368583797155
1455,2,2,11,11,2,1,1,1,1,1,20.27889,85.7745,5.555,9.74,10.293,5.954,0.844,4.422,6.664,8.67,25000,False,True,False,False,False,False,53,1.0,7,1.0,0.0027491408934707,0.0006872852233676
2011,3,3,15,15,3,1,1,1,0,1,20.31212,85.84658,2.911,6.252,5.668,8.148,8.892,4.043,5.49,5.308,45000,False,False,False,False,False,False,37,0.75,7,1.0,0.0029835902536051,0.0004972650422675
1236,2,2,4,12,0,1,1,1,0,1,20.33598,85.79853,5.196,2.942,3.703,10.423,7.651,4.036,8.951,2.016,23000,False,True,False,False,True,False,31,0.75,4,0.3333333333333333,0.0032362459546925,0.0008090614886731
1449,3,2,8,8,0,2,1,0,0,0,20.35877,85.81155,7.098,0.151,1.35,12.778,10.506,6.405,10.882,1.207,27500,False,True,False,True,False,False,80,0.7,3,1.0,0.0034506556245686,0.0013802622498274
571,1,1,10,18,0,2,1,0,0,1,20.38075,85.83691,9.501,3.496,2.772,15.336,13.856,9.293,13.016,4.413,12500,False,True,True,False,False,False,43,0.7,4,0.5555555555555556,0.0035026269702276,0.0035026269702276
768,1,1,10,12,0,0,1,0,0,0,20.27187,85.79785,3.871,9.783,10.047,3.733,2.572,3.484,4.112,8.611,12000,False,True,False,True,False,False,53,0.3,1,0.8333333333333334,0.0026041666666666,0.0
1247,3,2,12,18,1,2,1,0,1,0,20.31858,85.79416,4.032,4.874,5.469,8.652,5.683,2.515,7.52,3.816,33500,False,False,False,False,True,False,43,0.95,5,0.6666666666666666,0.004009623095429,0.0016038492381716
1263,2,2,15,15,2,1,1,1,1,1,20.28242,85.84439,2.572,9.092,8.732,5.094,7.526,4.186,2.246,7.993,29500,False,False,False,False,False,False,30,1.0,7,1.0,0.0031670625494853,0.0007917656373713
1398,3,2,10,12,1,0,1,1,0,1,20.28165,85.80668,2.457,8.593,8.767,4.344,3.673,2.195,3.678,7.407,23000,True,False,False,False,False,False,36,0.55,4,0.8333333333333334,0.0035765379113018,0.0
752,2,1,4,18,1,0,1,1,0,1,20.34508,85.81976,5.469,1.67,1.593,11.241,9.524,4.993,9.212,0.776,18000,False,True,False,False,False,False,104,0.55,4,0.2222222222222222,0.0039893617021276,0.0
1819,3,2,8,14,1,0,1,0,0,1,20.29161,85.83718,1.414,7.875,7.576,5.667,7.041,3.068,3.105,6.758,31500,True,False,False,True,False,False,68,0.3,3,0.5714285714285714,0.0027487630566245,0.0
1243,2,2,11,11,0,0,1,1,0,1,20.35214,85.82685,6.236,1.618,0.769,12.062,10.578,5.943,9.883,1.516,30500,True,False,False,False,False,False,43,0.55,3,1.0,0.0032180209171359,0.0
1964,3,2,7,7,3,2,1,0,1,0,20.31812,85.84025,2.948,5.332,4.802,8.568,8.711,3.709,6.065,4.372,27500,False,True,False,True,False,False,37,0.95,7,1.0,0.0025458248472505,0.0010183299389002
787,1,1,14,14,0,2,1,1,0,1,20.37659,85.82417,8.95,2.305,1.99,14.758,12.847,8.52,12.616,3.386,17500,False,True,False,False,False,False,35,0.95,5,1.0,0.0025412960609911,0.0025412960609911
1393,2,2,1,20,1,2,1,1,0,0,20.35066,85.81652,6.124,0.966,1.221,11.861,9.904,5.547,9.887,0.471,34500,True,False,True,False,False,False,104,0.95,5,0.05,0.0028715003589375,0.0014357501794687
551,2,1,13,14,2,0,1,0,0,1,20.34465,85.85911,6.494,5.055,3.932,11.992,12.108,7.071,9.31,4.822,11500,False,True,False,False,False,False,41,0.3,4,0.9285714285714286,0.0054446460980036,0.0
898,2,1,13,14,1,1,1,1,1,0,20.37077,85.80931,8.453,1.396,2.076,14.124,11.673,7.736,12.234,2.561,29500,False,False,True,False,False,False,91,1.0,5,0.9285714285714286,0.0033407572383073,0.0011135857461024
1029,2,1,12,19,0,2,1,0,0,1,20.2814,85.79395,3.581,8.822,9.167,4.846,2.433,2.741,4.836,7.667,24500,False,False,False,False,True,False,36,0.7,4,0.631578947368421,0.0029154518950437,0.0019436345966958
1587,2,2,12,12,0,1,1,0,1,1,20.27623,85.80727,2.848,9.19,9.345,3.748,3.594,2.787,3.333,8.003,25000,False,True,False,False,False,False,36,0.75,4,1.0,0.0025204788909892,0.0006301197227473
2081,4,3,7,9,0,0,1,0,1,0,20.37817,85.83536,9.196,3.181,2.443,15.031,13.526,8.97,12.729,4.085,35000,True,False,False,False,False,False,43,0.55,2,0.7777777777777778,0.0033637674195098,0.0
403,1,1,1,7,1,0,1,1,0,1,20.30138,85.82745,0.663,6.549,6.381,6.459,6.567,1.862,4.29,5.398,10500,True,False,True,False,False,False,42,0.55,4,0.1428571428571428,0.0049627791563275,0.0
1764,3,3,7,16,2,1,1,0,0,1,20.30799,85.8237,1.325,5.748,5.639,7.142,6.655,1.653,5.097,4.587,47500,False,False,False,False,False,False,68,0.5,5,0.4375,0.0034013605442176,0.0005668934240362
559,1,1,12,19,1,2,1,1,1,1,20.26847,85.81312,3.294,10.033,10.103,2.764,4.177,3.658,2.475,8.843,13000,False,True,False,False,False,False,46,1.2000000000000002,7,0.631578947368421,0.0035778175313059,0.0035778175313059
1164,1,1,4,17,0,2,1,0,0,1,20.30731,85.80631,2.27,5.757,6.021,7.141,5.279,0.761,5.77,4.578,35000,True,False,False,False,False,False,68,0.7,4,0.2352941176470588,0.0017182130584192,0.0017182130584192
1023,2,2,11,11,2,2,1,1,0,0,20.35354,85.81714,6.433,0.718,0.958,12.18,10.218,5.873,10.188,0.752,23000,False,True,True,False,False,False,80,0.95,6,1.0,0.0039100684261974,0.0019550342130987
688,1,1,6,18,0,1,1,0,0,0,20.32232,85.79881,3.959,4.307,4.852,8.931,6.26,2.604,7.601,3.216,17500,False,False,False,False,False,False,31,0.5,2,0.3333333333333333,0.002906976744186,0.001453488372093
1492,3,2,6,15,1,2,1,1,0,1,20.33234,85.86157,5.584,5.851,4.851,10.832,11.439,6.431,8.075,5.355,26500,False,True,False,False,False,False,41,0.95,6,0.4,0.0033512064343163,0.0013404825737265
1144,2,2,14,14,2,1,1,0,0,1,20.29242,85.83883,1.55,7.847,7.52,5.814,7.233,3.201,3.204,6.742,24000,False,True,False,True,False,False,68,0.5,5,1.0,0.0034965034965034,0.0008741258741258
2076,3,3,4,4,2,2,1,1,0,0,20.35789,85.82544,6.871,1.3,0.133,12.689,11.053,6.516,10.535,1.7,55500,True,False,False,False,True,False,91,0.95,6,1.0,0.0028901734104046,0.0009633911368015
887,2,1,15,20,2,2,1,1,0,1,20.28274,85.82926,1.566,8.615,8.461,4.47,5.982,2.901,2.241,7.452,25000,True,False,False,False,False,False,68,0.95,7,0.75,0.0033821871476888,0.0022547914317925
1581,3,2,5,7,3,0,1,0,1,0,20.27317,85.77813,5.467,10.182,10.669,5.258,0.551,4.526,6.158,9.081,30500,True,False,False,False,False,True,53,0.55,5,0.7142857142857143,0.0031625553447185,0.0
982,1,1,1,3,1,0,0,0,1,1,20.28233,85.83522,1.896,8.802,8.565,4.633,6.582,3.397,2.075,7.661,17500,False,True,True,False,False,False,34,0.25,3,0.3333333333333333,0.0020366598778004,0.0
1451,2,2,15,18,0,0,1,0,0,1,20.30023,85.80978,1.602,6.51,6.68,6.308,4.983,0.109,4.914,5.322,35000,True,False,False,False,False,False,63,0.3,2,0.8333333333333334,0.0027567195037904,0.0
976,1,1,13,13,0,0,1,1,0,1,20.27788,85.79797,3.429,9.122,9.403,4.298,2.682,2.863,4.298,7.953,18000,False,True,False,False,False,False,46,0.55,3,1.0,0.0020491803278688,0.0
618,1,1,14,14,0,1,1,0,1,1,20.36159,85.8022,7.644,1.171,2.347,13.176,10.475,6.759,11.451,1.884,15500,False,False,False,True,False,False,39,0.75,4,1.0,0.0032362459546925,0.0016181229773462
1439,2,2,0,8,0,1,1,1,0,0,20.30413,85.82326,0.902,6.161,6.069,6.71,6.364,1.461,4.697,4.994,30000,True,False,True,False,False,False,42,0.75,3,0.0,0.0027797081306462,0.0006949270326615
1265,3,2,6,18,2,0,1,1,0,0,20.3295,85.77934,5.998,4.781,5.719,10.319,6.492,4.456,9.425,4.068,23500,True,False,False,False,True,False,31,0.55,4,0.3333333333333333,0.0039525691699604,0.0
1099,3,2,6,7,3,0,1,1,0,1,20.34774,85.81382,5.849,1.222,1.651,11.543,9.487,5.194,9.634,0.09,27000,True,False,False,False,False,False,80,0.55,6,0.8571428571428571,0.0045495905368516,0.0
1785,3,3,2,19,2,0,1,0,0,1,20.30647,85.82592,1.163,5.962,5.81,6.998,6.741,1.8,4.877,4.81,28500,False,True,False,False,False,False,42,0.3,4,0.1052631578947368,0.0033613445378151,0.0
1096,2,2,8,17,1,0,1,1,1,1,20.2829,85.83625,1.912,8.77,8.517,4.734,6.7,3.445,2.135,7.634,23000,False,False,False,False,False,False,33,0.8,5,0.4705882352941176,0.0036496350364963,0.0
1122,2,1,2,5,1,0,1,0,0,1,20.36946,85.81922,8.176,1.361,1.317,13.951,11.913,7.656,11.894,2.473,33000,False,False,False,False,False,False,104,0.3,3,0.4,0.0026737967914438,0.0
656,1,1,14,14,1,0,1,1,0,1,20.28637,85.80744,2.082,8.064,8.237,4.834,3.94,1.664,3.926,6.877,16500,False,True,False,False,False,False,63,0.55,4,1.0,0.0030487804878048,0.0
1006,1,1,2,13,1,0,1,0,0,0,20.35034,85.83067,6.065,2.063,1.13,11.9,10.628,5.889,9.652,1.86,26500,False,True,False,False,False,False,104,0.3,2,0.1538461538461538,0.0019880715705765,0.0
820,1,1,5,7,1,1,1,0,0,1,20.37038,85.82112,8.267,1.55,1.346,14.057,12.087,7.786,11.967,2.629,16500,False,True,False,False,False,False,35,0.5,4,0.7142857142857143,0.0024390243902439,0.0012195121951219
1683,3,2,8,10,3,2,1,0,0,1,20.28864,85.83151,1.106,8.026,7.825,5.166,6.377,2.678,2.818,6.877,35000,True,False,False,False,False,False,68,0.7,7,0.8,0.0029708853238265,0.0011883541295306
1171,2,2,14,14,1,2,1,1,0,0,20.29697,85.81452,1.045,6.866,6.942,5.9,5.163,0.696,4.341,5.676,28000,False,True,False,False,True,False,63,0.95,5,1.0,0.0034158838599487,0.0017079419299743
808,1,1,10,12,1,2,1,1,0,1,20.27804,85.78473,4.608,9.441,9.881,5.121,1.411,3.655,5.611,8.319,14500,False,True,True,False,False,False,53,0.95,6,0.8333333333333334,0.0024752475247524,0.0024752475247524
2282,4,3,5,20,0,2,1,1,0,0,20.29567,85.79379,3.203,7.289,7.705,6.268,3.449,1.76,5.683,6.154,47000,True,False,False,False,False,False,63,0.95,4,0.25,0.0030674846625766,0.0008764241893076
1759,3,2,15,15,2,0,1,1,0,0,20.28958,85.84625,2.381,8.432,8.013,5.873,7.883,4.035,3.059,7.363,28000,False,True,False,False,False,False,34,0.55,4,1.0,0.0028425241614553,0.0
1357,2,2,12,20,2,2,1,1,0,0,20.30851,85.80202,2.72,5.697,6.053,7.36,5.105,1.134,6.133,4.538,31000,False,True,False,False,False,False,43,0.95,6,0.6,0.0029476787030213,0.0014738393515106
904,1,1,11,11,0,2,1,1,0,1,20.35386,85.82389,6.423,1.256,0.542,12.232,10.584,6.042,10.109,1.309,30000,True,False,False,False,True,False,104,0.95,5,1.0,0.0022123893805309,0.0022123893805309
1025,2,1,3,11,0,2,1,0,0,1,20.27821,85.82216,2.004,9.001,8.953,3.831,5.163,2.872,2.186,7.819,17000,True,False,False,True,False,False,33,0.7,4,0.2727272727272727,0.0029268292682926,0.0019512195121951
1651,2,2,4,14,0,1,1,0,1,0,20.275,85.77069,6.083,10.3,10.868,6.003,0.478,4.996,6.958,9.239,27500,True,False,False,False,False,False,53,0.75,3,0.2857142857142857,0.0024227740763173,0.0006056935190793
660,2,1,15,15,1,0,1,1,1,0,20.28484,85.8093,2.02,8.222,8.364,4.627,4.051,1.819,3.668,7.034,18500,True,False,False,False,False,False,63,0.8,4,1.0,0.0045454545454545,0.0
734,1,1,3,8,0,2,1,1,0,0,20.39032,85.80014,10.78,3.763,4.337,16.374,13.518,9.959,14.576,4.893,14000,False,True,False,False,False,False,39,0.95,4,0.375,0.0027247956403269,0.0027247956403269
957,2,1,13,15,0,2,1,1,0,0,20.3889,85.82213,10.322,3.49,3.367,16.118,14.026,9.839,14.0,4.646,17500,False,True,False,False,False,False,39,0.95,4,0.8666666666666667,0.0031347962382445,0.0020898641588296
1909,3,2,3,20,1,1,1,1,0,1,20.35358,85.81967,6.411,0.899,0.76,12.186,10.343,5.918,10.144,0.932,46500,True,False,False,False,False,False,80,0.75,5,0.15,0.00261917234154,0.000523834468308
1048,2,2,12,15,2,0,1,0,0,1,20.2731,85.83055,2.634,9.693,9.539,3.498,5.985,3.813,1.205,8.527,22500,False,False,False,False,False,False,47,0.3,4,0.8,0.0038167938931297,0.0
1131,2,2,4,13,0,0,1,0,0,1,20.32764,85.80775,3.918,3.497,3.87,9.359,7.217,2.946,7.708,2.329,19000,False,True,False,False,False,False,29,0.3,2,0.3076923076923077,0.0035366931918656,0.0
932,2,2,5,18,2,2,1,0,0,1,20.36681,85.81266,7.959,0.902,1.529,13.666,11.379,7.302,11.727,2.092,19500,True,False,False,True,False,False,35,0.7,6,0.2777777777777778,0.0042918454935622,0.0021459227467811
693,1,1,1,14,0,1,1,1,0,1,20.29891,85.83172,0.815,6.929,6.691,6.276,6.827,2.321,3.944,5.797,23000,False,False,False,False,False,False,68,0.75,4,0.0714285714285714,0.0028860028860028,0.0014430014430014
2056,3,2,5,5,0,0,1,1,1,1,20.32607,85.8085,3.727,3.658,3.993,9.177,7.107,2.768,7.517,2.483,37500,False,True,False,False,False,False,43,0.8,4,1.0,0.0024319066147859,0.0
1562,3,2,3,6,2,2,1,0,0,1,20.26654,85.80128,4.083,10.32,10.53,3.042,2.978,3.951,3.667,9.14,21000,False,True,True,False,False,False,46,0.7,6,0.5,0.0032010243277848,0.0012804097311139
2249,4,3,7,12,0,1,1,0,0,0,20.26711,85.80153,4.016,10.254,10.462,3.08,2.993,3.883,3.647,9.074,38500,False,False,False,False,False,False,46,0.5,2,0.5833333333333334,0.0031124944419742,0.0004446420631391
775,1,1,11,16,0,2,1,0,0,1,20.32994,85.844,4.277,4.547,3.789,9.939,9.843,4.804,7.409,3.805,17500,False,True,False,False,False,False,37,0.7,4,0.6875,0.0025806451612903,0.0025806451612903
844,2,1,10,12,1,2,1,0,1,1,20.2743,85.80006,3.518,9.481,9.725,3.844,2.82,3.152,3.96,8.305,20500,False,False,False,False,False,False,46,0.95,6,0.8333333333333334,0.0035545023696682,0.0023696682464454
2954,4,4,4,7,1,0,1,1,0,1,20.34338,85.82437,5.257,2.075,1.704,11.072,9.62,4.937,8.947,1.292,55500,False,False,False,True,False,False,29,0.55,4,0.5714285714285714,0.0027081922816519,0.0
1112,2,1,2,15,2,2,1,1,0,1,20.3649,85.84535,7.953,3.442,2.28,13.747,12.833,8.004,11.292,3.861,28500,False,False,False,False,False,False,43,0.95,7,0.1333333333333333,0.0026978417266187,0.0017985611510791
693,1,1,2,17,1,0,1,1,0,1,20.29194,85.82821,0.603,7.591,7.433,5.44,6.175,2.197,3.252,6.432,15500,False,True,True,False,False,False,68,0.55,4,0.1176470588235294,0.0028860028860028,0.0
1698,3,2,4,18,2,2,1,1,1,0,20.29788,85.81211,1.307,6.764,6.885,6.021,5.014,0.453,4.562,5.574,30000,False,True,False,True,False,False,68,1.2000000000000002,7,0.2222222222222222,0.002944640753828,0.0011778563015312
1468,2,2,5,5,1,2,1,0,0,0,20.31132,85.82644,1.704,5.452,5.272,7.54,7.109,2.086,5.394,4.313,36000,True,False,False,False,False,False,68,0.7,4,1.0,0.0027247956403269,0.0013623978201634
775,1,1,2,7,0,2,1,1,0,1,20.34814,85.85262,6.487,4.294,3.158,12.136,11.891,6.882,9.542,4.131,18000,False,True,False,True,False,False,43,0.95,5,0.2857142857142857,0.0025806451612903,0.0025806451612903
1013,2,1,12,12,2,0,1,1,1,0,20.33877,85.8444,5.179,3.953,3.036,10.897,10.548,5.534,8.39,3.431,22500,False,True,False,False,False,False,43,0.8,5,1.0,0.0029615004935834,0.0
1110,2,1,0,8,1,1,1,0,0,1,20.37456,85.84506,8.984,3.779,2.776,14.793,13.701,8.956,12.361,4.46,21500,True,False,False,True,False,False,43,0.5,4,0.0,0.0027027027027027,0.0009009009009009
607,1,1,4,6,1,1,1,0,1,0,20.29135,85.85281,2.999,8.562,8.05,6.408,8.595,4.638,3.524,7.544,14500,False,True,False,False,True,False,33,0.75,4,0.6666666666666666,0.0032948929159802,0.0016474464579901
1641,2,2,9,9,2,1,1,0,0,1,20.30183,85.81903,0.855,6.355,6.349,6.432,5.856,0.986,4.607,5.172,39500,True,False,False,False,False,False,68,0.5,5,1.0,0.0024375380865326,0.0006093845216331
1530,3,2,15,15,0,0,1,0,0,1,20.27828,85.79793,3.407,9.079,9.362,4.339,2.691,2.824,4.318,7.91,25000,True,False,False,False,False,False,36,0.3,2,1.0,0.0032679738562091,0.0
1660,3,3,13,14,1,1,1,0,0,0,20.35525,85.82008,6.593,0.832,0.6,12.373,10.528,6.109,10.319,1.093,42000,True,False,False,False,True,False,104,0.5,3,0.9285714285714286,0.0036144578313253,0.0006024096385542
575,1,1,12,19,1,2,1,1,0,0,20.30822,85.82847,1.41,5.84,5.628,7.227,7.07,2.117,5.017,4.708,16000,True,False,False,True,False,False,68,0.95,5,0.631578947368421,0.0034782608695652,0.0034782608695652
935,2,1,8,8,1,0,1,0,0,1,20.37,85.85362,8.76,4.417,3.285,14.5,13.803,8.921,11.957,4.89,17000,False,True,False,False,False,False,43,0.3,3,1.0,0.0032085561497326,0.0
2102,3,3,2,12,3,2,1,0,1,1,20.37879,85.83376,9.245,3.11,2.434,15.08,13.508,8.988,12.8,4.05,31000,False,True,False,False,True,False,35,0.95,8,0.1666666666666666,0.0028544243577545,0.0009514747859181
